HealthTopic,Population,Indicator,Unit,Time,RegionName,NumValue
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Czechia,20.17079916
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Germany,7.66853376
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Denmark,1.4706527
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Estonia,7.67362278
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Greece,241.31675618
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Spain,5.2370811
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,EU/EEA (without UK),40.164366
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,EU/EEA (with UK until 2019),36.876024
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Finland,2.99069371
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,France,43.58154527
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Croatia,6.10857556
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Hungary,1.50470023
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Ireland,15.01165412
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Iceland,0
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Italy,52.57794391
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Lithuania,11.37488157
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Luxembourg,6.4513398
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Latvia,13.67507176
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Malta,11.36521577
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Netherlands,1.52504028
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Norway,2.1766194
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Poland,9.09722632
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Portugal,18.74394125
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Romania,343.89245785
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Sweden,4.39231725
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Slovenia,4.43107725
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,Slovakia,107.78992433
Measles,All cases,Age standardised rate,N/1000000,2018-01-01,United Kingdom,14.45613981
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Bulgaria,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Cyprus,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Czechia,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Denmark,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Estonia,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Greece,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,EU/EEA (without UK),NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,EU/EEA (with UK until 2019),NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Finland,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Croatia,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Hungary,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Iceland,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Lithuania,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Luxembourg,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Latvia,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Malta,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Netherlands,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Norway,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Portugal,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Sweden,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Slovenia,NA
Measles,All cases,Age standardised rate,N/1000000,2019-01-01,Slovakia,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Austria,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Belgium,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Bulgaria,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Cyprus,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Czechia,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Germany,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Denmark,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Estonia,0
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Greece,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Spain,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,EU/EEA (without UK),NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,EU/EEA (with UK until 2019),NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Finland,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,France,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Croatia,0
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Hungary,0
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Ireland,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Iceland,0
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Italy,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Lithuania,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Luxembourg,0
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Latvia,0
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Malta,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Netherlands,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Norway,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Poland,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Portugal,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Romania,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Sweden,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Slovenia,NA
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,Slovakia,0
Measles,All cases,Age standardised rate,N/1000000,2020-01-01,United Kingdom,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Austria,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Belgium,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Bulgaria,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Cyprus,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Czechia,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Germany,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Denmark,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Estonia,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Greece,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Spain,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,EU/EEA (without UK),NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,EU/EEA (with UK until 2019),NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Finland,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,France,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Croatia,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Hungary,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Ireland,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Iceland,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Italy,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Lithuania,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Luxembourg,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Latvia,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Malta,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Netherlands,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Norway,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Poland,NA
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Portugal,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Romania,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Sweden,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Slovenia,0
Measles,All cases,Age standardised rate,N/1000000,2021-01-01,Slovakia,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Austria,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Belgium,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Bulgaria,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Cyprus,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Czechia,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Germany,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Denmark,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Estonia,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Greece,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Spain,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,EU/EEA (without UK),NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,EU/EEA (with UK until 2019),NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Finland,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,France,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Croatia,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Hungary,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Ireland,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Iceland,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Italy,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Liechtenstein,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Lithuania,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Luxembourg,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Latvia,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Malta,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Netherlands,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Norway,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Portugal,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Romania,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Sweden,NA
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Slovenia,0
Measles,All cases,Age standardised rate,N/1000000,2022-01-01,Slovakia,0
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Austria,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Belgium,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Bulgaria,0
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Cyprus,0
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Czechia,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Germany,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Denmark,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Estonia,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Greece,0
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Spain,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,EU/EEA (without UK),NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,EU/EEA (with UK until 2019),NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Finland,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,France,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Croatia,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Hungary,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Ireland,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Iceland,0
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Italy,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Liechtenstein,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Lithuania,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Luxembourg,0
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Latvia,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Malta,0
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Netherlands,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Norway,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Poland,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Portugal,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Romania,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Sweden,NA
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Slovenia,0
Measles,All cases,Age standardised rate,N/1000000,2023-01-01,Slovakia,NA
Measles,All cases,Notification rate,N/1000000,1999-01-01,Austria,2.75604227
Measles,All cases,Notification rate,N/1000000,1999-01-01,Denmark,1.12918284
Measles,All cases,Notification rate,N/1000000,1999-01-01,Greece,6.32689503
Measles,All cases,Notification rate,N/1000000,1999-01-01,EU/EEA (without UK),52.403424
Measles,All cases,Notification rate,N/1000000,1999-01-01,EU/EEA (with UK until 2019),35.738406
Measles,All cases,Notification rate,N/1000000,1999-01-01,Finland,0
Measles,All cases,Notification rate,N/1000000,1999-01-01,Ireland,39.38900419
Measles,All cases,Notification rate,N/1000000,1999-01-01,Italy,51.09902528
Measles,All cases,Notification rate,N/1000000,1999-01-01,Netherlands,193.90586111
Measles,All cases,Notification rate,N/1000000,1999-01-01,Norway,0.67486568
Measles,All cases,Notification rate,N/1000000,1999-01-01,Sweden,2.37172309
Measles,All cases,Notification rate,N/1000000,1999-01-01,United Kingdom,1.91192561
Measles,All cases,Notification rate,N/1000000,2000-01-01,Denmark,2.62663179
Measles,All cases,Notification rate,N/1000000,2000-01-01,Greece,0
Measles,All cases,Notification rate,N/1000000,2000-01-01,EU/EEA (without UK),28.27945
Measles,All cases,Notification rate,N/1000000,2000-01-01,EU/EEA (with UK until 2019),19.731857
Measles,All cases,Notification rate,N/1000000,2000-01-01,Finland,0.38674979
Measles,All cases,Notification rate,N/1000000,2000-01-01,Ireland,422.22966381
Measles,All cases,Notification rate,N/1000000,2000-01-01,Italy,25.20926146
Measles,All cases,Notification rate,N/1000000,2000-01-01,Netherlands,20.67580898
Measles,All cases,Notification rate,N/1000000,2000-01-01,Norway,0
Measles,All cases,Notification rate,N/1000000,2000-01-01,Portugal,0.09757028
Measles,All cases,Notification rate,N/1000000,2000-01-01,Sweden,6.6580706
Measles,All cases,Notification rate,N/1000000,2000-01-01,United Kingdom,2.07535067
Measles,All cases,Notification rate,N/1000000,2001-01-01,Germany,73.3410374
Measles,All cases,Notification rate,N/1000000,2001-01-01,Denmark,2.24332107
Measles,All cases,Notification rate,N/1000000,2001-01-01,Greece,1.10742083
Measles,All cases,Notification rate,N/1000000,2001-01-01,Spain,1.32790547
Measles,All cases,Notification rate,N/1000000,2001-01-01,EU/EEA (without UK),29.37879
Measles,All cases,Notification rate,N/1000000,2001-01-01,EU/EEA (with UK until 2019),23.928239
Measles,All cases,Notification rate,N/1000000,2001-01-01,Finland,0.19300864
Measles,All cases,Notification rate,N/1000000,2001-01-01,Ireland,57.66045194
Measles,All cases,Notification rate,N/1000000,2001-01-01,Italy,14.50122832
Measles,All cases,Notification rate,N/1000000,2001-01-01,Luxembourg,15.94533029
Measles,All cases,Notification rate,N/1000000,2001-01-01,Malta,5.10966621
Measles,All cases,Notification rate,N/1000000,2001-01-01,Netherlands,1.06335899
Measles,All cases,Notification rate,N/1000000,2001-01-01,Norway,1.11026336
Measles,All cases,Notification rate,N/1000000,2001-01-01,Portugal,2.03276153
Measles,All cases,Notification rate,N/1000000,2001-01-01,Sweden,0.56288608
Measles,All cases,Notification rate,N/1000000,2001-01-01,United Kingdom,1.23729272
Measles,All cases,Notification rate,N/1000000,2002-01-01,Austria,2.23224251
Measles,All cases,Notification rate,N/1000000,2002-01-01,Germany,56.58639634
Measles,All cases,Notification rate,N/1000000,2002-01-01,Denmark,5.96085876
Measles,All cases,Notification rate,N/1000000,2002-01-01,Greece,0.4592096
Measles,All cases,Notification rate,N/1000000,2002-01-01,Spain,1.92517277
Measles,All cases,Notification rate,N/1000000,2002-01-01,EU/EEA (without UK),90.901306
Measles,All cases,Notification rate,N/1000000,2002-01-01,EU/EEA (with UK until 2019),74.74608
Measles,All cases,Notification rate,N/1000000,2002-01-01,Finland,0
Measles,All cases,Notification rate,N/1000000,2002-01-01,Ireland,76.67252523
Measles,All cases,Notification rate,N/1000000,2002-01-01,Italy,316.20965626
